51.448696,0.1361451,Iris Avenue,,,,,
51.4485405,0.1353915,Tudor Walk,,,,,
51.4489191,0.1342641,Unnamed,,,,,
51.4493263,0.134558,Iris Avenue,,,,,
51.4488366,0.1349035,Unnamed,,,,,
51.4480296,0.1325322,Torbrook Close,,,,,
51.4486134,0.1207003,Woodside Lane,,,,,
51.4474317,0.1322502,Arcadian Close,,,,,
51.4466409,0.1309327,Arcadian Close,,,,,
51.4562399,0.1426859,Royal Oak Road,,,,,
51.4560798,0.144124,Townley Road,,,,,
51.452625,0.1250927,Green Vale,,,,,
51.4522928,0.1274165,Green Vale,,,,,
51.4523427,0.1246744,Brasted Close,,,,,
51.4528775,0.1326997,Mount Road,,,,,
51.4535596,0.1322543,Barton Close,,,,,
51.4535401,0.1345236,Sunland Avenue,,,,,
51.4541516,0.1362079,Robin Hood Lane,,,,,
51.4591176,0.1256992,Talehangers Close,,,,,
51.4591741,0.1252757,Talehangers Close,,,,,
51.4588474,0.1251808,Talehangers Close,,,,,
51.4588763,0.1256692,Talehangers Close,,,,,
51.4588947,0.1248507,Talehangers Close,,,,,
51.4592225,0.1249743,Talehangers Close,,,,,
51.4592396,0.1298669,Unnamed,,,,,
51.4595463,0.1299955,Regency Way,,,,,
51.4593701,0.1290304,Adams Square,,,,,
51.4589083,0.1299219,Unnamed,,,,,
51.4590814,0.128836,Unnamed,,,,,
51.4592954,0.1275205,Unnamed,,,,,
51.4594335,0.1290515,Adams Square,,,,,
51.4594753,0.1280958,Unnamed,,,,,
51.4595416,0.1276888,Gainsborough Square,,,,,
51.4593981,0.128541,Unnamed,,,,,
51.4595106,0.1285866,Unnamed,,,,,
51.4600011,0.1266752,Longmere Court,,,,,
51.4628221,0.1282547,Brampton Road,,,,,
51.4627398,0.1295815,Blackthorn Grove,,,,,
51.4627109,0.1299591,Blackthorn Grove,,,,,
51.4633829,0.1269323,Fox Hollow Drive,,,,,
51.4632813,0.1269168,Fox Hollow Drive,,,,,
51.4634941,0.12545,Fox Hollow Drive,,,,,
51.4635113,0.1253348,Fox Hollow Drive,,,,,
51.4635968,0.1254378,Fox Hollow Drive,,,,,
51.4634443,0.1257834,Fox Hollow Drive,,,,,
51.4636598,0.1269635,Fox Hollow Drive,,,,,
51.4633519,0.1264023,Fox Hollow Drive,,,,,
51.4636084,0.1291121,Brampton Road,,,,,
51.4638007,0.1326415,Station Approach,,,,,
51.4637213,0.1332199,Station Approach,,,,,
51.4612196,0.1384027,Upland Road,,,,,
51.4597651,0.1381326,Mayfield,,,,,
51.4596774,0.1387402,Mayfield,,,,,
51.4595506,0.1381681,Queen Street,,,,,
51.4639976,0.1401203,Belvedere Road,,,,,
51.4598972,0.1229959,Park View Road,,,,,
51.4604173,0.1232675,Park View Road,,,,,
51.458995,0.1435299,Unnamed,,,,,
51.4580031,0.1432663,Sherbrooke Close,,,,,
51.4577524,0.1431859,Graham Road,,,,,
51.4575355,0.1433307,Graham Road,,,,,
51.457511,0.1439267,Arnsberg Way,,,,,
51.4572492,0.1438233,Unnamed,,,,,
51.4573466,0.1430785,Arnsberg Way,,,,,
51.4571227,0.1413575,Broadway,,,,,
51.4566471,0.1412044,Unnamed,,,,,
51.458232,0.1389993,Trinity Place,,,,,
51.457936,0.1389861,Trinity Place,,,,,
51.4580343,0.1380499,Trinity Place,,,,,
51.4573652,0.1396958,Broadway,,,,,
51.4579857,0.1399503,Banks Lane,,,,,
51.4570078,0.1385794,Albion Road,,,,,
51.4573398,0.13832,Unnamed,,,,,
51.4532401,0.1392816,Bellevue Road,,,,,
51.4521789,0.1410753,Oaklands Road,,,,,
51.4517473,0.1405613,Meadow Close,,,,,
51.453124,0.1336719,Upton Road,,,,,
51.4493457,0.1401836,Upton Close,,,,,
51.4570174,0.1383688,Unnamed,,,,,
51.4569718,0.1380387,Unnamed,,,,,
51.4506723,0.1374702,Upton Road,,,,,
51.4502579,0.1367073,Upton Road,,,,,
51.4568713,0.1387695,Unnamed,,,,,
51.4567756,0.1390317,Unnamed,,,,,
51.4495917,0.1382867,Upton Road,,,,,
51.4485938,0.1353752,Iris Avenue,,,,,
51.448461,0.1325213,Tudor Walk,,,,,
51.4495108,0.1280674,Penn Lane,,,,,
51.4492868,0.1251632,Coronation Close,,,,,
51.4494152,0.1249057,Coronation Close,,,,,
51.4497313,0.1277669,Penn Lane,,,,,
51.4506769,0.1271148,Penn Lane,,,,,
51.4500833,0.126611,Penn Lane,,,,,
